TIME,BUTTON,X,Y,Z,PRESSURE_NORMAL
120528376,0,8487,9224,669,0
120528383,0,8487,9224,24,0
120528391,1,8487,9224,0,21084
120528398,1,8487,9224,0,21084
120528406,1,8487,9224,0,22356
120528413,1,8487,9224,0,22356
120528421,1,8487,9224,0,22324
120528428,1,8487,9224,0,22324
120528436,1,8487,9224,0,23100
120528443,1,8487,9229,0,23893
120528451,1,8487,9230,0,24717
120528458,1,8487,9231,0,25541
120528466,1,8487,9232,0,26157
120528473,1,8487,9232,0,26501
120528481,1,8487,9232,0,26701
120528488,1,8487,9232,0,26885
120528496,1,8487,9232,0,27085
120528503,1,8487,9232,0,27389
120528511,1,8487,9232,0,27637
120528518,1,8487,9232,0,27973
120528526,1,8487,9232,0,28182
120528533,1,8487,9232,0,28358
120528541,1,8487,9232,0,28494
120528548,1,8487,9232,0,28550
120528556,1,8487,9232,0,28670
120528563,1,8487,9232,0,28766
120528571,1,8487,9232,0,28862
120528578,1,8487,9232,0,28974
120528586,1,8487,9232,0,29102
120528593,1,8487,9232,0,29190
120528601,1,8487,9232,0,29318
120528608,1,8487,9232,0,29454
120528616,1,8487,9232,0,29574
120528623,1,8487,9232,0,29678
120528631,1,8487,9232,0,29790
120528638,1,8487,9232,0,29934
120528646,1,8487,9232,0,30006
120528653,1,8487,9232,0,30158
120528661,1,8487,9232,0,30254
120528668,1,8487,9232,0,30366
120528676,1,8487,9232,0,30414
120528683,1,8487,9232,0,30558
120528691,1,8487,9232,0,30606
120528698,1,8487,9232,0,30614
120528706,1,8487,9232,0,30670
120528713,1,8487,9232,0,30774
120528721,1,8487,9232,0,30838
120528728,1,8487,9232,0,30886
120528736,1,8487,9232,0,30982
120528743,1,8487,9232,0,31134
120528751,1,8487,9232,0,31182
120528758,1,8487,9232,0,31230
120528766,1,8487,9232,0,31366
120528773,1,8487,9232,0,31470
120528781,1,8487,9232,0,31470
120528788,1,8487,9232,0,31558
120528796,1,8487,9232,0,31614
120528803,1,8487,9232,0,31758
120528811,1,8487,9232,0,31766
120528818,1,8487,9232,0,31894
120528826,1,8487,9232,0,31910
120528833,1,8487,9232,0,32086
120528841,1,8487,9232,0,32182
120528848,1,8487,9232,0,32190
120528856,1,8487,9232,0,32246
120528863,1,8487,9232,0,32382
120528871,1,8487,9232,0,32622
120528878,1,8487,9232,0,32630
120528886,1,8487,9232,0,32767
120528893,1,8487,9232,0,32767
120528901,1,8487,9232,0,32767
120528908,1,8487,9232,0,32767
120528916,1,8487,9232,0,32767
120528923,1,8487,9232,0,32767
120528931,1,8487,9232,0,32767
120528938,1,8487,9232,0,32767
120528946,1,8487,9232,0,32767
120528953,1,8487,9232,0,32767
120528961,1,8487,9232,0,32767
120528968,1,8487,9232,0,32767
120528976,1,8487,9232,0,32767
120528983,1,8487,9232,0,32767
120528991,1,8487,9232,0,32767
120528998,1,8487,9232,0,32767
120529006,1,8487,9232,0,32767
120529013,1,8487,9232,0,32767
120529021,1,8487,9232,0,32767
120529028,1,8487,9232,0,32767
120529036,1,8487,9232,0,32767
120529043,1,8487,9232,0,32767
120529051,1,8487,9232,0,32767
120529058,1,8487,9232,0,32767
120529066,1,8487,9232,0,32767
120529073,1,8487,9232,0,32767
120529081,1,8487,9232,0,32767
120529088,1,8488,9232,0,32767
120529096,1,8489,9230,0,32767
120529103,1,8489,9229,0,32767
120529111,1,8489,9228,0,32767
120529118,1,8489,9228,0,32767
120529126,1,8489,9227,0,32767
120529133,1,8489,9226,0,32767
120529141,1,8490,9224,0,32767
120529148,1,8493,9220,0,32767
120529156,1,8498,9212,0,32767
120529163,1,8505,9199,0,32582
120529171,1,8513,9182,0,32390
120529178,1,8522,9162,0,32230
120529186,1,8531,9141,0,32134
120529193,1,8540,9119,0,32038
120529201,1,8547,9099,0,31942
120529208,1,8554,9080,0,31766
120529216,1,8560,9064,0,31598
120529223,1,8565,9051,0,31414
120529231,1,8569,9042,0,31342
120529238,1,8573,9034,0,31238
120529246,1,8576,9026,0,31174
120529253,1,8580,9017,0,31174
120529261,1,8584,9006,0,31174
120529268,1,8588,8993,0,31054
120529276,1,8591,8979,0,31054
120529283,1,8595,8963,0,31038
120529291,1,8598,8946,0,31054
120529298,1,8601,8928,0,31006
120529306,1,8603,8908,0,31006
120529313,1,8606,8888,0,31006
120529321,1,8608,8867,0,31102
120529328,1,8609,8844,0,31102
120529336,1,8611,8821,0,31110
120529343,1,8612,8798,0,31110
120529351,1,8613,8775,0,31110
120529358,1,8613,8753,0,31102
120529366,1,8613,8730,0,31102
120529373,1,8613,8708,0,31094
120529381,1,8613,8685,0,31094
120529388,1,8613,8660,0,31086
120529396,1,8613,8633,0,31078
120529403,1,8613,8604,0,31062
120529411,1,8613,8574,0,31062
120529418,1,8613,8542,0,31046
120529426,1,8610,8508,0,30974
120529433,1,8606,8472,0,30966
120529441,1,8600,8435,0,30958
120529448,1,8594,8396,0,30918
120529456,1,8587,8357,0,30918
120529463,1,8580,8317,0,30926
120529471,1,8572,8276,0,30934
120529478,1,8565,8234,0,30934
120529486,1,8556,8191,0,30982
120529493,1,8548,8148,0,30982
120529501,1,8540,8105,0,30990
120529508,1,8532,8063,0,30990
120529516,1,8525,8021,0,31022
120529523,1,8518,7981,0,31038
120529531,1,8511,7942,0,31038
120529538,1,8504,7903,0,31046
120529546,1,8496,7867,0,31046
120529553,1,8489,7832,0,31062
120529561,1,8480,7797,0,31062
120529568,1,8472,7763,0,31062
120529576,1,8462,7728,0,31102
120529583,1,8452,7691,0,31102
120529591,1,8441,7652,0,31102
120529598,1,8429,7612,0,31102
120529606,1,8417,7572,0,31094
120529613,1,8404,7531,0,31094
120529621,1,8391,7491,0,31110
120529628,1,8377,7451,0,31110
120529636,1,8362,7410,0,31110
120529643,1,8346,7368,0,31118
120529651,1,8329,7325,0,31198
120529658,1,8311,7282,0,31198
120529666,1,8294,7237,0,31198
120529673,1,8277,7191,0,31142
120529681,1,8260,7145,0,31142
120529688,1,8243,7098,0,31230
120529696,1,8226,7053,0,31230
120529703,1,8210,7009,0,31230
120529711,1,8195,6968,0,31166
120529718,1,8180,6928,0,31166
120529726,1,8166,6890,0,31158
120529733,1,8152,6854,0,31158
120529741,1,8139,6818,0,31150
120529748,1,8125,6782,0,31142
120529756,1,8110,6746,0,31142
120529763,1,8096,6709,0,31142
120529771,1,8082,6671,0,31142
120529778,1,8067,6634,0,31142
120529786,1,8053,6597,0,31150
120529793,1,8040,6561,0,31150
120529801,1,8028,6527,0,31150
120529808,1,8017,6495,0,31158
120529816,1,8007,6465,0,31174
120529823,1,7998,6437,0,31206
120529831,1,7990,6410,0,31222
120529838,1,7982,6384,0,31214
120529846,1,7975,6358,0,31222
120529853,1,7968,6333,0,31310
120529861,1,7962,6308,0,31310
120529868,1,7958,6284,0,31310
120529876,1,7954,6260,0,31302
120529883,1,7950,6235,0,31230
120529891,1,7947,6209,0,31182
120529898,1,7944,6182,0,31182
120529906,1,7941,6153,0,31174
120529913,1,7937,6123,0,31166
120529921,1,7934,6093,0,31166
120529928,1,7932,6061,0,31126
120529936,1,7930,6030,0,31126
120529943,1,7928,5998,0,31198
120529951,1,7926,5965,0,31198
120529958,1,7925,5932,0,31126
120529966,1,7925,5898,0,31126
120529973,1,7925,5862,0,31126
120529981,1,7925,5826,0,31142
120529988,1,7925,5790,0,31142
120529996,1,7925,5753,0,31142
120530003,1,7928,5715,0,31142
120530011,1,7934,5677,0,31142
120530018,1,7940,5638,0,31174
120530026,1,7946,5600,0,31174
120530033,1,7954,5561,0,31174
120530041,1,7963,5524,0,31166
120530048,1,7972,5486,0,31174
120530056,1,7981,5449,0,31174
120530063,1,7990,5413,0,31174
120530071,1,7999,5378,0,31110
120530078,1,8007,5346,0,31102
120530086,1,8015,5316,0,31094
120530093,1,8022,5289,0,31086
120530101,1,8029,5265,0,31078
120530108,1,8036,5243,0,31062
120530116,1,8044,5223,0,31062
120530123,1,8051,5204,0,31014
120530131,1,8058,5187,0,31014
120530138,1,8065,5170,0,31014
120530146,1,8072,5154,0,30966
120530153,1,8081,5137,0,30966
120530161,1,8091,5118,0,30950
120530168,1,8102,5098,0,30902
120530176,1,8114,5076,0,30902
120530183,1,8127,5054,0,30902
120530191,1,8140,5031,0,30902
120530198,1,8154,5008,0,30910
120530206,1,8167,4985,0,30910
120530213,1,8182,4963,0,30846
120530221,1,8196,4942,0,30838
120530228,1,8210,4923,0,30790
120530236,1,8223,4906,0,30782
120530243,1,8236,4892,0,30702
120530251,1,8247,4880,0,30614
120530258,1,8258,4870,0,30486
120530266,1,8269,4860,0,30390
120530273,1,8280,4852,0,30126
120530281,1,8290,4844,0,29862
120530288,1,8302,4836,0,29742
120530296,1,8314,4828,0,29534
120530303,1,8327,4821,0,29430
120530311,1,8342,4813,0,29262
120530318,1,8358,4806,0,29142
120530326,1,8376,4799,0,29054
120530333,1,8394,4793,0,28982
120530341,1,8413,4787,0,28758
120530348,1,8434,4783,0,28566
120530356,1,8454,4779,0,28398
120530363,1,8474,4777,0,28254
120530371,1,8493,4775,0,28134
120530378,1,8511,4774,0,27989
120530386,1,8529,4773,0,27893
120530393,1,8548,4773,0,27821
120530401,1,8567,4773,0,27773
120530408,1,8587,4773,0,27677
120530416,1,8609,4773,0,27629
120530423,1,8631,4773,0,27517
120530431,1,8654,4775,0,27437
120530438,1,8679,4780,0,27317
120530446,1,8703,4787,0,27149
120530453,1,8728,4796,0,27037
120530461,1,8753,4807,0,26845
120530468,1,8778,4820,0,26637
120530476,1,8803,4835,0,26565
120530483,1,8830,4855,0,26493
120530491,1,8857,4878,0,26405
120530498,1,8885,4905,0,25853
120530506,1,8910,4934,0,25741
120530513,1,8934,4966,0,25741
120530521,1,8955,5000,0,25789
120530528,1,8974,5037,0,25837
120530536,1,8993,5077,0,25885
120530543,1,9011,5119,0,25885
120530551,1,9028,5162,0,25885
120530558,1,9043,5205,0,25941
120530566,1,9057,5250,0,25941
120530573,1,9070,5296,0,25941
120530581,1,9082,5342,0,25933
120530588,1,9093,5391,0,25933
120530596,1,9103,5439,0,25933
120530603,1,9113,5488,0,25933
120530611,1,9121,5536,0,25933
120530618,1,9127,5582,0,25925
120530626,1,9132,5626,0,25917
120530633,1,9135,5667,0,25861
120530641,1,9137,5707,0,25797
120530648,1,9138,5745,0,25797
120530656,1,9138,5782,0,25733
120530663,1,9138,5819,0,25725
120530671,1,9138,5855,0,25717
120530678,1,9138,5892,0,25637
120530686,1,9135,5929,0,25637
120530693,1,9130,5968,0,25637
120530701,1,9126,6006,0,25645
120530708,1,9121,6045,0,25653
120530716,1,9117,6083,0,25653
120530723,1,9112,6119,0,25653
120530731,1,9106,6153,0,25653
120530738,1,9100,6184,0,25645
120530746,1,9093,6214,0,25557
120530753,1,9085,6241,0,25485
120530761,1,9075,6266,0,25405
120530768,1,9064,6289,0,25317
120530776,1,9051,6311,0,25237
120530783,1,9037,6332,0,25229
120530791,1,9021,6353,0,25221
120530798,1,9004,6373,0,25213
120530806,1,8986,6394,0,25205
120530813,1,8968,6413,0,25197
120530821,1,8952,6431,0,25189
120530828,1,8936,6447,0,25173
120530836,1,8920,6461,0,25165
120530843,1,8903,6475,0,25149
120530851,1,8886,6489,0,25141
120530858,1,8865,6503,0,25141
120530866,1,8841,6518,0,25069
120530873,1,8813,6534,0,25021
120530881,1,8780,6550,0,24885
120530888,1,8746,6567,0,24765
120530896,1,8712,6581,0,24565
120530903,1,8681,6593,0,24477
120530911,1,8654,6603,0,24365
120530918,1,8630,6610,0,24293
120530926,1,8607,6615,0,24181
120530933,1,8583,6619,0,24181
120530941,1,8556,6622,0,24085
120530948,1,8525,6624,0,24069
120530956,1,8489,6625,0,23973
120530963,1,8441,6625,0,23781
120530971,1,8379,6625,0,23605
120530978,1,8305,6621,0,23316
120530986,1,8225,6611,0,23028
120530993,1,8149,6597,0,22788
120531001,1,8080,6580,0,22660
120531008,1,8016,6563,0,22516
120531016,1,7952,6543,0,22380
120531023,1,7887,6522,0,22260
120531031,1,7823,6501,0,22204
120531038,1,7764,6480,0,22124
120531046,1,7708,6460,0,22036
120531053,1,7654,6442,0,22028
120531061,1,7609,6428,0,21820
120531068,1,7571,6417,0,21740
120531076,1,7541,6410,0,21452
120531083,1,7511,6403,0,21404
120531091,1,7478,6395,0,21260
120531098,1,7439,6386,0,20932
120531106,1,7397,6376,0,20460
120531113,1,7358,6366,0,20068
120531121,1,7322,6356,0,19676
120531128,1,7290,6348,0,19500
120531136,1,7260,6341,0,19500
120531143,1,7232,6335,0,19500
120531151,1,7208,6329,0,19508
120531158,1,7186,6324,0,19524
120531166,1,7169,6319,0,19604
120531173,1,7154,6314,0,19604
120531181,1,7142,6309,0,19612
120531188,1,7131,6303,0,19604
120531196,1,7121,6297,0,19612
120531203,1,7111,6289,0,19604
120531211,1,7101,6281,0,19612
120531218,1,7089,6271,0,19660
120531226,1,7076,6260,0,19660
120531233,1,7063,6248,0,19652
120531241,1,7049,6236,0,19524
120531248,1,7035,6221,0,19412
120531256,1,7021,6206,0,19244
120531263,1,7007,6189,0,19236
120531271,1,6993,6171,0,19180
120531278,1,6980,6154,0,19140
120531286,1,6968,6137,0,19140
120531293,1,6957,6122,0,19220
120531301,1,6947,6108,0,19220
120531308,1,6939,6096,0,19172
120531316,1,6931,6085,0,19100
120531323,1,6924,6075,0,19012
120531331,1,6918,6067,0,19004
120531338,1,6914,6060,0,18996
120531346,1,6911,6054,0,18940
120531353,1,6909,6049,0,18892
120531361,1,6909,6044,0,18715
120531368,1,6908,6039,0,18643
120531376,1,6908,6034,0,18523
120531383,1,6908,6029,0,18515
120531391,1,6908,6024,0,18491
120531398,1,6908,6016,0,18483
120531406,1,6908,6006,0,18483
120531413,1,6908,5994,0,18467
120531421,1,6909,5979,0,18387
120531428,1,6916,5962,0,18387
120531436,1,6925,5942,0,18387
120531443,1,6938,5919,0,18315
120531451,1,6956,5893,0,18259
120531458,1,6978,5865,0,18163
120531466,1,7005,5834,0,18163
120531473,1,7034,5800,0,18179
120531481,1,7065,5767,0,18179
120531488,1,7095,5733,0,18171
120531496,1,7123,5701,0,18171
120531503,1,7149,5670,0,18195
120531511,1,7172,5640,0,18243
120531518,1,7193,5610,0,18243
120531526,1,7212,5581,0,18331
120531533,1,7229,5553,0,18339
120531541,1,7246,5524,0,18379
120531548,1,7262,5496,0,18379
120531556,1,7280,5468,0,18363
120531563,1,7298,5441,0,18355
120531571,1,7316,5416,0,18355
120531578,1,7336,5392,0,18347
120531586,1,7355,5369,0,18339
120531593,1,7375,5348,0,18243
120531601,1,7393,5330,0,18235
120531608,1,7410,5313,0,18179
120531616,1,7426,5299,0,18171
120531623,1,7440,5288,0,18171
120531631,1,7453,5278,0,18171
120531638,1,7463,5271,0,18235
120531646,1,7472,5264,0,18243
120531653,1,7481,5259,0,18243
120531661,1,7489,5255,0,18091
120531668,1,7498,5252,0,17987
120531676,1,7509,5248,0,17907
120531683,1,7523,5244,0,17907
120531691,1,7540,5238,0,17907
120531698,1,7560,5232,0,17955
120531706,1,7584,5226,0,17955
120531713,1,7610,5218,0,17819
120531721,1,7640,5211,0,17683
120531728,1,7673,5204,0,17467
120531736,1,7707,5199,0,17323
120531743,1,7743,5195,0,17195
120531751,1,7780,5193,0,17187
120531758,1,7816,5192,0,17091
120531766,1,7852,5192,0,16995
120531773,1,7887,5192,0,16987
120531781,1,7918,5192,0,16891
120531788,1,7947,5192,0,16843
120531796,1,7972,5192,0,16795
120531803,1,7994,5194,0,16787
120531811,1,8014,5198,0,16723
120531818,1,8032,5203,0,16715
120531826,1,8052,5211,0,16667
120531833,1,8073,5222,0,16667
120531841,1,8097,5238,0,16691
120531848,1,8124,5260,0,16691
120531856,1,8153,5288,0,16555
120531863,1,8182,5322,0,16411
120531871,1,8210,5362,0,16235
120531878,1,8237,5405,0,16059
120531886,1,8262,5451,0,16059
120531893,1,8285,5496,0,16059
120531901,1,8305,5540,0,16075
120531908,1,8324,5580,0,16123
120531916,1,8341,5616,0,16123
120531923,1,8355,5648,0,16139
120531931,1,8366,5676,0,16187
120531938,1,8375,5703,0,16251
120531946,1,8381,5730,0,16251
120531953,1,8385,5759,0,16243
120531961,1,8387,5791,0,16067
120531968,1,8388,5829,0,15859
120531976,1,8388,5878,0,14963
120531983,1,8388,5939,0,14523
120531991,1,8388,5996,0,14243
120531998,1,8388,6048,0,13618
120532006,1,8388,6092,0,13202
120532013,1,8388,6127,0,12850
120532021,1,8388,6164,0,12274
120532028,1,8390,6201,0,11514
120532036,1,8394,6230,0,11514
120532043,1,8396,6250,0,11586
120532051,1,8397,6263,0,11930
120532058,1,8397,6270,0,12018
120532066,1,8397,6274,0,12074
120532073,1,8397,6277,0,12082
120532081,1,8390,6282,0,12162
120532088,1,8376,6290,0,12170
120532096,1,8355,6302,0,12242
120532103,1,8325,6320,0,12314
120532111,1,8281,6344,0,12362
120532118,1,8223,6374,0,12370
120532126,1,8155,6405,0,12474
120532133,1,8084,6431,0,12698
120532141,1,8025,6449,0,12826
120532148,1,7980,6458,0,13162
120532156,1,7949,6460,0,13410
120532163,1,7919,6461,0,13618
120532171,1,7885,6461,0,13898
120532178,1,7846,6461,0,14171
120532186,1,7803,6461,0,14451
120532193,1,7764,6458,0,14667
120532201,1,7727,6451,0,14931
120532208,1,7692,6445,0,15195
120532216,1,7660,6439,0,15411
120532223,1,7630,6436,0,15411
120532231,1,7601,6435,0,15419
120532238,1,7573,6435,0,15419
120532246,1,7544,6435,0,15571
120532253,1,7515,6442,0,15747
120532261,1,7487,6450,0,15747
120532268,1,7461,6459,0,15923
120532276,1,7436,6469,0,15931
120532283,1,7415,6478,0,15939
120532291,1,7396,6488,0,15939
120532298,1,7379,6497,0,15947
120532306,1,7365,6507,0,15955
120532313,1,7353,6516,0,15955
120532321,1,7343,6526,0,15955
120532328,1,7335,6536,0,15907
120532336,1,7327,6546,0,15851
120532343,1,7321,6555,0,15827
120532351,1,7316,6564,0,15827
120532358,1,7312,6571,0,15835
120532366,1,7308,6578,0,15835
120532373,1,7304,6584,0,15779
120532381,1,7300,6590,0,15771
120532388,1,7296,6597,0,15771
120532396,1,7292,6604,0,15779
120532403,1,7288,6612,0,15779
120532411,1,7283,6622,0,15875
120532418,1,7278,6633,0,15883
120532426,1,7272,6645,0,15947
120532433,1,7266,6658,0,16019
120532441,1,7260,6673,0,16019
120532448,1,7253,6691,0,16083
120532456,1,7244,6710,0,16091
120532463,1,7235,6732,0,16163
120532471,1,7226,6757,0,16163
120532478,1,7216,6784,0,16163
120532486,1,7206,6813,0,15883
120532493,1,7198,6841,0,15867
120532501,1,7193,6867,0,15867
120532508,1,7190,6893,0,15915
120532516,1,7190,6918,0,15923
120532523,1,7190,6946,0,15923
120532531,1,7194,6976,0,15827
120532538,1,7207,7011,0,15027
120532546,1,7224,7049,0,14763
120532553,1,7247,7090,0,14755
120532561,1,7274,7133,0,14715
120532568,1,7306,7176,0,14707
120532576,1,7341,7218,0,14675
120532583,1,7378,7260,0,14667
120532591,1,7416,7301,0,14507
120532598,1,7454,7339,0,14499
120532606,1,7492,7377,0,14483
120532613,1,7530,7412,0,14483
120532621,1,7568,7447,0,14483
120532628,1,7608,7482,0,14483
120532636,1,7649,7515,0,14475
120532643,1,7698,7551,0,14483
120532651,1,7758,7588,0,14531
120532658,1,7830,7624,0,14619
120532666,1,7904,7656,0,14707
120532673,1,7966,7679,0,14771
120532681,1,8013,7694,0,14779
120532688,1,8043,7704,0,14803
120532696,1,8068,7714,0,14811
120532703,1,8096,7724,0,14819
120532711,1,8126,7736,0,14963
120532718,1,8158,7748,0,15147
120532726,1,8186,7759,0,15219
120532733,1,8213,7768,0,15267
120532741,1,8237,7775,0,15275
120532748,1,8259,7781,0,15283
120532756,1,8279,7785,0,15339
120532763,1,8296,7788,0,15411
120532771,1,8314,7790,0,15491
120532778,1,8333,7790,0,15611
120532786,1,8355,7790,0,15755
120532793,1,8379,7790,0,15859
120532801,1,8405,7790,0,15907
120532808,1,8432,7787,0,15987
120532816,1,8459,7781,0,15995
120532823,1,8485,7773,0,16019
120532831,1,8510,7764,0,16091
120532838,1,8533,7753,0,16187
120532846,1,8555,7741,0,16187
120532853,1,8576,7729,0,16323
120532861,1,8597,7716,0,16403
120532868,1,8617,7702,0,16403
120532876,1,8637,7687,0,16411
120532883,1,8656,7670,0,16411
120532891,1,8674,7652,0,16483
120532898,1,8690,7632,0,16627
120532906,1,8704,7611,0,16731
120532913,1,8717,7589,0,16947
120532921,1,8728,7566,0,16955
120532928,1,8738,7540,0,17155
120532936,1,8746,7511,0,17227
120532943,1,8754,7480,0,17347
120532951,1,8759,7444,0,17579
120532958,1,8763,7397,0,17843
120532966,1,8764,7337,0,18187
120532973,1,8764,7264,0,18411
120532981,1,8757,7183,0,18515
120532988,1,8743,7103,0,18691
120532996,1,8725,7026,0,18876
120533003,1,8706,6954,0,19004
120533011,1,8682,6883,0,19004
120533018,1,8656,6812,0,19188
120533026,1,8628,6742,0,19388
120533033,1,8598,6672,0,19660
120533041,1,8568,6603,0,19884
120533048,1,8539,6535,0,20124
120533056,1,8509,6469,0,20468
120533063,1,8477,6408,0,20732
120533071,1,8445,6350,0,20948
120533078,1,8414,6303,0,21108
120533086,1,8386,6265,0,21292
120533093,1,8362,6235,0,21436
120533101,1,8337,6207,0,21484
120533108,1,8307,6174,0,21508
120533116,1,8271,6137,0,21508
120533123,1,8230,6095,0,21508
120533131,1,8190,6054,0,21500
120533138,1,8152,6016,0,21428
120533146,1,8115,5980,0,21420
120533153,1,8081,5946,0,21428
120533161,1,8049,5913,0,21468
120533168,1,8018,5882,0,21524
120533176,1,7987,5853,0,21532
120533183,1,7956,5825,0,21652
120533191,1,7925,5798,0,21660
120533198,1,7894,5774,0,21708
120533206,1,7863,5750,0,21716
120533213,1,7834,5728,0,21724
120533221,1,7806,5708,0,21772
120533228,1,7781,5690,0,21924
120533236,1,7758,5674,0,21924
120533243,1,7738,5659,0,21900
120533251,1,7720,5646,0,21892
120533258,1,7705,5633,0,21860
120533266,1,7692,5622,0,21860
120533273,1,7681,5611,0,21876
120533281,1,7670,5602,0,21908
120533288,1,7662,5593,0,21956
120533296,1,7654,5586,0,21948
120533303,1,7647,5579,0,21948
120533311,1,7641,5572,0,21932
120533318,1,7635,5565,0,21932
120533326,1,7630,5558,0,21892
120533333,1,7624,5551,0,21884
120533341,1,7620,5544,0,21772
120533348,1,7615,5536,0,21644
120533356,1,7612,5526,0,21396
120533363,1,7609,5513,0,21260
120533371,1,7607,5496,0,21252
120533378,1,7607,5475,0,21164
120533386,1,7607,5449,0,21044
120533393,1,7609,5420,0,21036
120533401,1,7617,5388,0,21036
120533408,1,7627,5357,0,21036
120533416,1,7638,5326,0,21052
120533423,1,7649,5298,0,21052
120533431,1,7660,5272,0,21060
120533438,1,7673,5247,0,21068
120533446,1,7687,5222,0,21068
120533453,1,7703,5197,0,21068
120533461,1,7722,5171,0,21068
120533468,1,7743,5145,0,21020
120533476,1,7765,5119,0,21020
120533483,1,7787,5093,0,21020
120533491,1,7810,5068,0,21020
120533498,1,7834,5043,0,20980
120533506,1,7857,5020,0,20980
120533513,1,7880,4997,0,20980
120533521,1,7904,4974,0,20980
120533528,1,7929,4952,0,20980
120533536,1,7956,4930,0,20980
120533543,1,7984,4907,0,20972
120533551,1,8014,4883,0,20972
120533558,1,8046,4859,0,20916
120533566,1,8078,4836,0,20908
120533573,1,8112,4812,0,20812
120533581,1,8145,4789,0,20628
120533588,1,8179,4767,0,20580
120533596,1,8215,4745,0,20532
120533603,1,8253,4723,0,20324
120533611,1,8293,4700,0,20156
120533618,1,8343,4674,0,19908
120533626,1,8390,4650,0,19572
120533633,1,8438,4624,0,19380
120533641,1,8486,4599,0,18988
120533648,1,8526,4577,0,18732
120533656,1,8569,4553,0,18563
120533663,1,8610,4532,0,18515
120533671,1,8650,4512,0,18467
120533678,1,8689,4494,0,18459
120533686,1,8729,4479,0,18339
120533693,1,8768,4465,0,18187
120533701,1,8807,4453,0,18171
120533708,1,8846,4442,0,18027
120533716,1,8883,4433,0,17771
120533723,1,8919,4426,0,17667
120533731,1,8955,4420,0,17667
120533738,1,8991,4415,0,17675
120533746,1,9028,4413,0,17675
120533753,1,9065,4413,0,17379
120533761,1,9102,4413,0,17163
120533768,1,9137,4413,0,17083
120533776,1,9169,4419,0,16779
120533783,1,9197,4426,0,16731
120533791,1,9221,4435,0,16683
120533798,1,9241,4445,0,16683
120533806,1,9260,4458,0,16675
120533813,1,9277,4476,0,16627
120533821,1,9294,4498,0,16571
120533828,1,9311,4527,0,16371
120533836,1,9328,4561,0,16371
120533843,1,9345,4599,0,16435
120533851,1,9360,4640,0,16675
120533858,1,9374,4683,0,16723
120533866,1,9386,4727,0,16835
120533873,1,9397,4772,0,16931
120533881,1,9406,4818,0,16931
120533888,1,9414,4863,0,16939
120533896,1,9420,4909,0,16955
120533903,1,9424,4955,0,16963
120533911,1,9426,5002,0,16971
120533918,1,9426,5050,0,16971
120533926,1,9426,5105,0,16987
120533933,1,9417,5169,0,17043
120533941,1,9401,5246,0,17051
120533948,1,9381,5328,0,17051
120533956,1,9360,5410,0,17099
120533963,1,9339,5491,0,17171
120533971,1,9319,5567,0,17291
120533978,1,9299,5643,0,17363
120533986,1,9280,5717,0,17387
120533993,1,9261,5785,0,17395
120534001,1,9241,5848,0,17395
120534008,1,9223,5898,0,17403
120534016,1,9206,5938,0,17475
120534023,1,9192,5968,0,17475
120534031,1,9175,5998,0,17315
120534038,1,9153,6033,0,17227
120534046,1,9119,6081,0,17139
120534053,1,9072,6145,0,17139
120534061,1,9014,6220,0,17155
120534068,1,8953,6299,0,17163
120534076,1,8895,6375,0,17235
120534083,1,8843,6444,0,17243
120534091,1,8799,6504,0,17323
120534098,1,8761,6554,0,17323
120534106,1,8729,6594,0,17411
120534113,1,8702,6623,0,17419
120534121,1,8675,6646,0,17427
120534128,1,8642,6670,0,17435
120534136,1,8602,6693,0,17443
120534143,1,8556,6717,0,17579
120534151,1,8507,6735,0,17587
120534158,1,8451,6750,0,17883
120534166,1,8400,6762,0,17891
120534173,1,8349,6771,0,18123
120534181,1,8300,6778,0,18123
120534188,1,8259,6783,0,18195
120534196,1,8216,6785,0,18203
120534203,1,8177,6785,0,18251
120534211,1,8141,6785,0,18371
120534218,1,8108,6783,0,18379
120534226,1,8076,6773,0,18667
120534233,1,8047,6761,0,18748
120534241,1,8018,6746,0,18844
120534248,1,7991,6729,0,18948
120534256,1,7964,6709,0,19012
120534263,1,7939,6687,0,19012
120534271,1,7914,6661,0,18900
120534278,1,7892,6630,0,18820
120534286,1,7870,6594,0,18699
120534293,1,7849,6546,0,18699
120534301,1,7827,6486,0,18699
120534308,1,7806,6417,0,18828
120534316,1,7788,6346,0,18900
120534323,1,7775,6287,0,18948
120534331,1,7767,6242,0,18996
120534338,1,7761,6198,0,19052
120534346,1,7757,6147,0,19052
120534353,1,7754,6090,0,18996
120534361,1,7751,6025,0,18996
120534368,1,7751,5966,0,19100
120534376,1,7751,5921,0,19100
120534383,1,7751,5883,0,19100
120534391,1,7751,5853,0,19044
120534398,1,7751,5825,0,19036
120534406,1,7751,5793,0,19036
120534413,1,7751,5757,0,19108
120534421,1,7751,5716,0,19124
120534428,1,7751,5676,0,19108
120534436,1,7751,5637,0,19132
120534443,1,7751,5599,0,19132
120534451,1,7752,5562,0,19140
120534458,1,7752,5527,0,19140
120534466,1,7753,5494,0,18980
120534473,1,7754,5463,0,18972
120534481,1,7756,5434,0,18972
120534488,1,7757,5407,0,18956
120534496,1,7759,5383,0,18796
120534503,1,7760,5364,0,18683
120534511,1,7761,5349,0,18555
120534518,1,7761,5339,0,18379
120534526,1,7761,5333,0,18155
